filename,category,group
338267391_1634124187058328_2704587173898337906_n_jpg.rf.unhdaewcGWPDwFXABpYy.jpg,Everyday Casual Kurta,Everyday Casual
288189328_104256108963733_6007430326175977922_n_jpg.rf.v3xIYUjPWW5Y3J6fMTTK.jpg,Other,Other
371388179_889043495388068_8853024636722733223_n_jpg.rf.usHLjiSr0ehkHxrr3H0w.jpg,Everyday Casual Kurta,Everyday Casual
366170098_242386554838938_5241729156122427557_n_jpg.rf.vBmwQeF8TOGnvDHuyCZn.jpg,Everyday Casual Kurta,Everyday Casual
337923631_734726535055027_580274758478952712_n_jpg.rf.uwm1ncVs15Q09XP9ivo3.jpg,Everyday Casual Kurta,Everyday Casual
312345794_161849616530537_8849681469306178898_n_jpg.rf.v4FSEf0ks2tSzH5BH0Xn.jpg,Everyday Casual Kurta,Everyday Casual
288379447_397481812399582_3287530975647650365_n_jpg.rf.vUEZuPyHvOLXGmh4nUno.jpg,Other,Other
362224179_18256705453093875_4644193500455446531_n_jpg.rf.vCVNwlYwm6D1us7Z7Yoy.jpg,Other,Other
358142158_18254949352093875_716516984319744266_n_jpg.rf.voe1hx5AccudMsRjY2OQ.jpg,Other,Other
387672297_694627242296666_3887091069738574255_n_jpg.rf.vvDbZXxU3OIcIbKKrL53.jpg,Everyday Casual Kurta,Everyday Casual
386877691_2880926205380974_2045577215243038531_n_jpg.rf.vo64BOQcagtfZjIZyi6l.jpg,Wedding Guest Maxi,Formal
345156396_1277937973094780_1850850227481574537_n_jpg.rf.vWVe8BbXuhWEn4GgRy8A.jpg,Other,Other
386873414_847527270398754_7011117925866498447_n_jpg.rf.w0x6NECuoiGg7srmE0Py.jpg,Everyday Casual Kurta,Everyday Casual
325851474_1215418146044567_3114589669618262361_n_jpg.rf.w3z52XFMruACs7T6wTJa.jpg,Semi-Formal Kurta,Semi Formal
296136270_1218059545594781_5605108866465479535_n_jpg.rf.vvI3pnx67pVwOYrVeHeV.jpg,Wedding Guest Kurti,Formal
307636480_474138364639507_7600105378952372728_n_jpg.rf.wOO5p28ZRjOoezmormQi.jpg,Everyday Casual Kurta,Everyday Casual
337350920_589703213083732_6546786815300880409_n_jpg.rf.wWwr9zu97YF2qu8qu7Vd.jpg,Everyday Casual Kurta,Everyday Casual
354810082_952574512683646_2859242815052632439_n_jpg.rf.wdmz9IvFXh1WENO6LLNZ.jpg,Everyday Casual Kurta,Everyday Casual
317633045_5587778491310323_7798582460293006420_n_jpg.rf.wY0ZaTV9Oc1FByHLY9T6.jpg,Semi-Formal Dupatta,Semi Formal
340716458_917153036003317_8365021820304083303_n_jpg.rf.wcIDO64BD8QBK0p7SEy2.jpg,Other,Other
299727744_575349710901735_1030886512375036227_n_webp.rf.VXY6OCRPlhc7ZS275o8p.webp,Everyday Casual Dupatta,Everyday Casual
313503304_183449727574259_8716159303705509739_n_jpg.rf.VTyNTR8jJ0LoMlwvAR0r.jpg,Other,Other
335559045_876305920138345_418687169246052419_n_jpg.rf.wae3Fq7PBnfbPAOeJt3V.jpg,Everyday Casual Kurta,Everyday Casual
310966483_763535194837726_3898819060248006575_n_jpg.rf.VoCjRcVy0L4Ice1MfbZo.jpg,Other,Other
313095478_526293792652765_1971390283054137036_n_jpg.rf.VyxV9gGaUxh9JDsFa2P9.jpg,Other,Other
376808631_854592539360342_2711653837993461306_n_jpg.rf.Vq0COuhzoHTJOP5i4Rmt.jpg,Everyday Casual Kurta,Everyday Casual
313308462_814113763142481_3916049856213690914_n_jpg.rf.VnDQgDEoguYWt9KhPLfB.jpg,Other,Other
306707690_539503627975850_543862339425993494_n_jpg.rf.W3PhAZS0jid1eVe8ebJ0.jpg,Everyday Casual Kurta,Everyday Casual
331708781_504322895224042_8120709399360574796_n_jpg.rf.WHKSawfMaLxoVDqkbzir.jpg,Everyday Casual Kurta,Everyday Casual
354456035_642119677948391_6507488053593180836_n_jpg.rf.WB3LHAFvqkPh2DOkLeH8.jpg,Everyday Casual Kurta,Everyday Casual
365961128_681848213989005_5594664606694167079_n_jpg.rf.W8mvhhrpBlx5AXwqDVF3.jpg,Other,Other
311809034_640891354427256_665996576959671305_n_jpg.rf.WSK3mibfP7OYmrvBcZDN.jpg,Other,Other
332323003_600751891921885_2742524413321169945_n_jpg.rf.WKM0wGsgDAHgSoi2eNLV.jpg,Semi-Formal Dupatta,Semi Formal
337635399_211087264859167_8672115356897308384_n_jpg.rf.WFILzFR9sthZQkxH3nB5.jpg,Everyday Casual Kurta,Everyday Casual
362978476_1423020984938078_3052330760074434814_n_jpg.rf.WHaBY7JHOjxGqMFvWdmY.jpg,Other,Other
328583030_3349070992014907_8775567561645411905_n_jpg.rf.WgXGb0TTNZm0iF7xkIxh.jpg,Semi-Formal Frock,Semi Formal
387268463_306531278802931_4023109513046053221_n_jpg.rf.WnAToQujmxNvotmilnND.jpg,Everyday Casual Kurta,Everyday Casual
329429691_520218206977515_6808949123470813746_n_jpg.rf.X8jUlQyRHzpgeCsEJpBl.jpg,Semi-Formal Lehenga,Semi Formal
312432632_160152996483835_8242246257498913757_n_jpg.rf.WrxtZWl1wHxV4jQFRoRU.jpg,Other,Other
294944417_202105575480842_671248663380036007_n_webp.rf.XKm6pq5JjEnpWOJeI0xy.webp,Everyday Casual Straight Pant,Everyday Casual
339836265_1322370811953436_8708304876574258441_n_jpg.rf.XQ0HcoSq58ndB6nEVDPE.jpg,Everyday Casual Kurta,Everyday Casual
350529520_1173124776661763_6835972813565837145_n_jpg.rf.WWQa3zVJ4wtEQg3klAYg.jpg,Everyday Casual Dupatta,Everyday Casual
370518467_2249155911942527_3639404610419350999_n_jpg.rf.Y6EhMbKO6tlKrgaXuNZl.jpg,Everyday Casual Kurta,Everyday Casual
361857744_291839126693116_5681172980496523264_n_jpg.rf.YDWSSUmJXWbHjYOuoBDO.jpg,Other,Other
292789405_2881670872127420_7628419302706017062_n_jpg.rf.YHusB6Uwj8vC5y7aynbe.jpg,Wedding Guest Maxi,Formal
294642359_1986377928222338_8876575133822732824_n_webp.rf.YFafOzZ87cyoQNHlz4gC.webp,Everyday Casual Kurta,Everyday Casual
332954524_927175061754801_4394939613482416712_n_jpg.rf.Y6UXmiExCVoxvhXLHxyW.jpg,Semi-Formal Dupatta,Semi Formal
348863254_548615143900784_986772252119342933_n_jpg.rf.YMdZBUXjHisdoZyRJyOP.jpg,Everyday Casual Kurta,Everyday Casual
362272579_294082556468773_8498138174712869363_n_jpg.rf.YNp2nuaT9SkwNhel69PA.jpg,Other,Other
340658714_244513464613142_5215209809800746805_n_jpg.rf.YMTVMhh7uvTzfTGmjzFZ.jpg,Other,Other
337772982_1260849158168082_4138173240629145604_n_jpg.rf.YbtlmvI3ZgXZFlY9Zu8L.jpg,Everyday Casual Kurta,Everyday Casual
277841320_934153867275412_211883493667532494_n_jpg.rf.AiaYg6qCg72zj6faQA79.jpg,Wedding Guest Maxi,Formal
336349422_1958891771127831_3392474797537261637_n_jpg.rf.ASwBSUPFT7azDtRIejD5.jpg,Everyday Casual Kurta,Everyday Casual
362317751_6358694034180017_4914992150714208006_n_jpg.rf.AjprdggXheMRAFz3eq4f.jpg,Other,Other
361268748_829356891883907_7428397616514217226_n_jpg.rf.ArvBfOlVFFLzLXYhoGzF.jpg,Other,Other
351455852_962012245117853_2281964162197531434_n_jpg.rf.AXLjFFMac8R8MBvhoNaK.jpg,Semi-Formal Dupatta,Semi Formal
240513293_814367225942157_2883025424171248725_n_jpg.rf.BOqxp6aU3K3XSWrojc6k.jpg,Wedding Guest Peplum,Formal
350673979_947783299820903_6080344995348325700_n_jpg.rf.Ao8UfFuFq6DTjXSYklkt.jpg,Semi-Formal Kurta,Semi Formal
347247702_669934838506610_2902610441415821502_n_jpg.rf.AyPnDJsbMrtCmvsXQFlf.jpg,Everyday Casual Trousers,Everyday Casual
291320778_1955875227934438_9139448600617058791_n_jpg.rf.B205LydIAAyYia9im6Gg.jpg,Other,Other
329764708_616530430332353_6882266533356033287_n_jpg.rf.BklMtin58jrPygnZxNQY.jpg,Everyday Casual Kurta,Everyday Casual
347255972_663600769140017_6075679259386247587_n_jpg.rf.BaJItTzlBTgvG4Dh92CN.jpg,Other,Other
339363247_189284533857279_4584047024232524242_n_jpg.rf.C2FKb5AzBULDcAgeOGFa.jpg,Everyday Casual Kurta,Everyday Casual
350848194_999928591380845_3426384593141872121_n_jpg.rf.CDjwNfSmHq8vrmCx5OPz.jpg,Everyday Casual Kurta,Everyday Casual
347401942_658624666304294_6547658774870266843_n_jpg.rf.C95EhBAbPChYq795iZMz.jpg,Other,Other
359113443_2223153014542050_7006483033470894978_n_jpg.rf.CGTDpB0NPHaLqQQatZIK.jpg,Everyday Casual Kurta,Everyday Casual
359489764_18380453656053839_5305104003637667749_n_jpg.rf.CQ943yuk1VrRQN64vler.jpg,Other,Other
334313165_1197148480919971_8654500241844415785_n_jpg.rf.CU7Z9YiM8Dke7rMSHSXK.jpg,Everyday Casual Kurta,Everyday Casual
327342057_149320094625595_3964581942856788967_n_jpg.rf.C4qaaE5P6xGjXYGQ71Ai.jpg,Other,Other
387266811_534463738881752_1697190780266515617_n_jpg.rf.Cb7QqcuqNJerW48bKhie.jpg,Everyday Casual Kurta,Everyday Casual
372885236_776227970945342_8780394693620713504_n_jpg.rf.CuBmEhqfzsHO93mBWCXw.jpg,Everyday Casual Kurta,Everyday Casual
334595267_901291567790524_5466305202434576215_n_jpg.rf.CUCHZ7Em5gSroIZtLXBi.jpg,Semi-Formal Dupatta,Semi Formal
308342132_156178680374291_140579157647305538_n_webp.rf.D7C3mICLwfFIV4oBZQjw.webp,Everyday Casual Kurta,Everyday Casual
339704351_1605613829864450_493807410811872706_n_jpg.rf.DGIIOHpgy0RNKiKRlkCj.jpg,Other,Other
344464256_760032022291872_1537737576992926266_n_jpg.rf.CvXj5qwdNYmcUP5oMIGU.jpg,Other,Other
313130985_1318432352246178_1951396095977176845_n_jpg.rf.D13FZmN1y0xj8kw6EJ3X.jpg,Everyday Casual Kurta,Everyday Casual
385574106_284385817863066_5602430439989098608_n_jpg.rf.DOPLwBo2nCDwYkhBHOBt.jpg,Wedding Guest Kurta,Formal
332358717_457020616554213_8235595202693044522_n_jpg.rf.DVeGC0DtRZzkEZZngQK5.jpg,Everyday Casual Kurta,Everyday Casual
296399381_748945343016101_7276255613927581639_n_webp.rf.DaYTtVLg6oMIPeh5oJYb.webp,Everyday Casual Kurta,Everyday Casual
362275031_18295167637184038_4744222148768743069_n_jpg.rf.QHtHEG3EoGuEyNJaiazf.jpg,Other,Other
338346129_567067585399603_2612491292135100537_n_jpg.rf.DamSjVF3PMidEiKybg4i.jpg,Everyday Casual Kurta,Everyday Casual
354495983_526700162880431_3811993383913269959_n_jpg.rf.QKGVyLUMCfh9fr45gLWH.jpg,Everyday Casual Dupatta,Everyday Casual
367403467_301317492442062_4672697294045816897_n_jpg.rf.DQGFPXBU1wC2RMDcHOml.jpg,Semi-Formal Kurta,Semi Formal
304940495_1159283374623819_4000174078065006014_n_webp.rf.QM5PPr2li4PE1IeUzgis.webp,Other,Other
345044959_6102311053184257_7853874080598535317_n_jpg.rf.QPDNMjE7XyKuuStBWdag.jpg,Other,Other
352193432_931175761520022_5420909967135483323_n_jpg.rf.QX6bG7cnyUlNWPJzkaIn.jpg,Everyday Casual Dupatta,Everyday Casual
317825257_519940790157111_8619056635737131551_n_jpg.rf.Qg6RcHCInoTfXxsqKEVy.jpg,Everyday Casual Kurta,Everyday Casual
313283129_158483760209613_3306028842532940710_n_jpg.rf.R4EutnRpa9fKEOdJwoYl.jpg,Everyday Casual Kurta,Everyday Casual
322935633_727386535411282_402592197872473535_n_jpg.rf.QvR3epvWUqoj2XSZVM9j.jpg,Other,Other
385812949_1094828261495645_1278942075452529375_n_jpg.rf.QjETQqjpKvNnfvhzDrm8.jpg,Wedding Guest Choli,Formal
356214039_18377884756053839_1671801065790358083_n_jpg.rf.R7mR3KM9yoBjkk1NI9T3.jpg,Other,Other
366437517_1008241493640355_2004464342919439956_n_jpg.rf.RBmAihydTAqWMNveuiez.jpg,Everyday Casual Kurta,Everyday Casual
320323094_1345247576233308_4140312365635582582_n_jpg.rf.R4nAqkK4wX5XvGSIWKjx.jpg,Everyday Casual Kurta,Everyday Casual
386836310_1112885753022259_3878958628040772640_n_jpg.rf.RZoRlx6kMSatf1MIhK4O.jpg,Everyday Casual Kurta,Everyday Casual
372016073_1048843189444877_4793317153333077626_n_jpg.rf.RBoCBMDQ3FSJTU2C6vlD.jpg,Everyday Casual Kurta,Everyday Casual
340988258_3430142567200680_1209039707626812847_n_jpg.rf.RhvGHcvQruukkdhfMEAR.jpg,Other,Other
287750430_433608148581659_2607352676459765916_n_jpg.rf.RyivDjwHy5GVH58wVOnZ.jpg,Other,Other
333941660_1392691181484127_6582331500811901921_n_jpg.rf.Rx76J4edYhWNPvQG8iDk.jpg,Semi-Formal Kurta,Semi Formal
316153310_2953573768283320_2666579210962625555_n_jpg.rf.S8z3uo1lADFHso1rcKHQ.jpg,Semi-Formal Kurta,Semi Formal
296367777_2812911799017781_6149887075041007702_n_jpg.rf.SIpMtLsggXkL2u8pRBha.jpg,Wedding Guest Maxi,Formal
332587216_2426268490882783_6817161207493048075_n_jpg.rf.SNHT1kWVdGQSNnu7TJHm.jpg,Other,Other
316845636_4122549154551010_9131516665351343361_n_jpg.rf.RulYl34YyEMdOLmACWSf.jpg,Semi-Formal Dupatta,Semi Formal
313325581_661602212036790_3808597179891956187_n_jpg.rf.SugaAD3vT79QZtCmYgOF.jpg,Everyday Casual Kurta,Everyday Casual
375818231_1001674514407956_1454879068211020293_n_jpg.rf.TCTMCvyrMQcYHq6VMkwE.jpg,Everyday Casual Chooridar,Everyday Casual
320726037_543069544162591_8204148574587375033_n_jpg.rf.T1WAOp3bX0GUw6tKFizH.jpg,Everyday Casual Kurta,Everyday Casual
347250856_667553342078093_8747394432199319216_n_jpg.rf.THt7ItkFRa5Tc3PggEOj.jpg,Other,Other
390963732_1003638900903406_4083867877951873974_n_jpg.rf.TSzpDUOIVuisc1ZXs9So.jpg,Everyday Casual Kurta,Everyday Casual
350883597_6908108782536661_4216157862756153042_n_jpg.rf.TYMk8tsSt3mTlTFLoX1I.jpg,Semi-Formal Culottes,Semi Formal
350079696_665837292021522_6777386859170636102_n_jpg.rf.TMskFaVXA55fvmwOMIJ5.jpg,Everyday Casual Kurta,Everyday Casual
341173990_136051115965184_611602188086891906_n_jpg.rf.h1WLZAy79Z3jDZRdqTnp.jpg,Everyday Casual Dupatta,Everyday Casual
341736622_892618351815803_7695141002165904741_n_jpg.rf.h2a6odq3UOeMU7x4Hddl.jpg,Other,Other
289180538_155768300303996_5509394172330921648_n_jpg.rf.TZDiIzZzifWjCu5PKJyd.jpg,Other,Other
362683540_664708169024356_5859491202981101126_n_jpg.rf.h2pb6BO24keMT8K6q7vX.jpg,Other,Other
361109804_684344050399022_2954528360964735080_n_jpg.rf.hEuHySZBOEO6WI9MjV8r.jpg,Semi-Formal Kurta,Semi Formal
320122874_2458270551044877_8798263309076127197_n_jpg.rf.hR1TfFsQSTMzMNE2BEZN.jpg,Everyday Casual Kurta,Everyday Casual
358015550_822107512608845_8400338400868376508_n_jpg.rf.SgHVfY7cJHnyRHyqoXK5.jpg,Other,Other
362694536_3585543388440131_631336512457217983_n_jpg.rf.hXeapP8QeUH4E2u5Gzqt.jpg,Other,Other
370322110_312209911322704_8822738764613543057_n_jpg.rf.hB8isovLqU4IO2nldFd8.jpg,Other,Other
299861783_3162876853966354_3817707749548366412_n_webp.rf.hiVuX6ejUHxESkFu413n.webp,Everyday Casual Kurta,Everyday Casual
368122480_693514022619692_6745924293321500663_n_jpg.rf.hhVINrdJ6vhaeRyoCalE.jpg,Everyday Casual Kurta,Everyday Casual
361620058_200386049359517_6940252676507198932_n_jpg.rf.hoNTjXaElJfwuUK6W0An.jpg,Other,Other
366581803_695477759285651_564182894548987584_n_jpg.rf.hmb36W6IPUXRxOcqEIyl.jpg,Semi-Formal Kurta,Semi Formal
350092144_1614251012376547_1043405947009122184_n_jpg.rf.hwgWx7QzmYBPkXEi5C3a.jpg,Everyday Casual Kurta,Everyday Casual
366701763_304803162063379_8790551629125015781_n_jpg.rf.hwasbpaOh8771HSZkL4x.jpg,Other,Other
347398859_818006259685637_1292940167549976639_n_jpg.rf.iQfn9zVaCcWLh3IILJxv.jpg,Other,Other
338297069_138128092343951_1445275901082945259_n_jpg.rf.iJnaSbO4x8fT0VeS2W14.jpg,Everyday Casual Kurta,Everyday Casual
362007639_1050535155916836_4007630413924403680_n_jpg.rf.jI73cjpj2b2UbbLJirj8.jpg,Other,Other
371040314_831638461701732_8874982993523898585_n_jpg.rf.j026EuvMJU3Y6PQFLIBs.jpg,Everyday Casual Kurta,Everyday Casual
297382810_1259332731562673_6045311061323560437_n_jpg.rf.hrYPSgVr9oEDtkgfmiCs.jpg,Wedding Guest Choli,Formal
332519453_186226614045597_6204376364975761132_n_jpg.rf.jIBRKkNQiIvUCbV7Tk01.jpg,Semi-Formal Kurta,Semi Formal
369652140_1015902666276690_4778265265041907824_n_webp.rf.ikXmYrKUHa7NQ40frHyt.webp,Everyday Casual Kurta,Everyday Casual
346664906_1350133119241443_9035766348938401131_n_jpg.rf.jNKN8btdx32kYWTUjW7G.jpg,Other,Other
391125690_856918552491973_1537636885588753395_n_jpg.rf.jOB0FmF48VHjMkFpczeO.jpg,Everyday Casual Kurta,Everyday Casual
387832857_731848735648553_8528155238092308597_n_jpg.rf.jrSl23Yl6LA54Rv2lbYb.jpg,Other,Other
363883030_606949411566188_2689266883565804006_n_jpg.rf.jkzKb0bDgeBs8PpbO1UY.jpg,Other,Other
358763063_1226170474768795_2639328598128994110_n_jpg.rf.jyaaVf2srszITjJk7l8p.jpg,Everyday Casual Kurta,Everyday Casual
387684444_256403790694244_4076496351507598045_n_jpg.rf.jIwOWh3AikljLUN3ejA7.jpg,Everyday Casual Kurta,Everyday Casual
335566266_501832988621596_6053722665571468163_n_jpg.rf.kkDKcBsvMKstViyRycBR.jpg,Semi-Formal Kurta,Semi Formal
313492596_136090245877174_5690114089486544188_n_jpg.rf.k21jrH63Tr9Q9MhmILiy.jpg,Other,Other
387773436_731847852315308_4527053084530824767_n_jpg.rf.kv80GumSDiwzg7HHdikB.jpg,Semi-Formal Kurta,Semi Formal
338460396_170434719199944_4375421528697676355_n_jpg.rf.kb7mv67199HmCl7iWub4.jpg,Everyday Casual Kurta,Everyday Casual
336033791_230767642874930_4986055512654992758_n_jpg.rf.tpRqaWVHqjUa535vaMPP.jpg,Everyday Casual Kurta,Everyday Casual
300494644_1068888177165257_7033924308103166638_n_jpg.rf.tcwcSpK2G2dbFSEeqre9.jpg,Other,Other
369812834_703319328303938_3516999347079250101_n_jpg.rf.tfl6HjKfjqBuGuRqZ48j.jpg,Semi-Formal Kurta,Semi Formal
354066118_285353953914011_1589455250045804028_n_jpg.rf.tnn8GID0ItY0EqUIqIMZ.jpg,Everyday Casual Kurta,Everyday Casual
366117943_139617009146145_1795986639323959307_n_jpg.rf.uDxYuHMtKnCre11nwAfg.jpg,Everyday Casual Kurta,Everyday Casual
333905381_588410773168986_1567098785556432257_n_jpg.rf.u4Mm7NFDnqYNDv84ttxt.jpg,Other,Other
283218559_312446974258919_5711852580838767068_n_jpg.rf.ubqvTObl63jeaMQsmvRu.jpg,Everyday Casual Kurta,Everyday Casual
292286361_755098892193794_108314086876563199_n_jpg.rf.v1PTtKZbgWAkUReRQxaV.jpg,Everyday Casual Kurta,Everyday Casual
332266129_3439317872990312_2009797008284061808_n_jpg.rf.u7WKbaP6QHwOfM3wJiVH.jpg,Semi-Formal Kurta,Semi Formal
317408782_507073328118997_3907938373703948509_n_jpg.rf.utgyXzdjBDzeqObp84qc.jpg,Other,Other
312632177_1149821139305848_8360680679524768416_n_jpg.rf.v6F5jFcYt5HmPEQatSdP.jpg,Other,Other
306347111_442989944300399_6069900465256758640_n_webp.rf.vNwNQJqgCbeLkpJWvUgZ.webp,Everyday Casual Frock,Everyday Casual
382357832_684776649926312_382850202068621959_n_jpg.rf.vodVJpzlLa5aR5enRcXm.jpg,Wedding Guest Dupatta,Formal
362978476_738580981403433_1634553690605820272_n_jpg.rf.vIGNELPie9e1dShbxSmd.jpg,Other,Other
370429622_871109134371745_3779556758738502602_n_jpg.rf.vpK5Lah0qGpUVC7isR5z.jpg,Semi-Formal Kurta,Semi Formal
283537593_1938513766480496_4181456280584472930_n_jpg.rf.wIDqsKOQKdcvuENuiAFk.jpg,Everyday Casual Kurta,Everyday Casual
284237189_7831594693517628_7931013379221471342_n_jpg.rf.wQ4XF3SQe9avYiv2iZ2f.jpg,Everyday Casual Dupatta,Everyday Casual
312729932_2198632713631882_1801727784579964297_n_jpg.rf.wPkqg8vUdDYcFrsXAshT.jpg,Everyday Casual Kurta,Everyday Casual
295484343_145641414747212_4577323861894935483_n_jpg.rf.wPurUOoVOEfDuoKeo2yt.jpg,Everyday Casual Kurta,Everyday Casual
369404447_202923822777052_2793726893493003169_n_jpg.rf.wQU7cRrlJ25nkBWHWgTa.jpg,Everyday Casual Kurta,Everyday Casual
374166799_815519706972544_4912907299675346387_n_jpg.rf.wV4KArjMQKxLcp60j4Un.jpg,Everyday Casual Kurta,Everyday Casual
339120627_759606829001154_7515143218963231223_n_jpg.rf.wmp7twVRKvym53Y9W2fs.jpg,Everyday Casual Kurta,Everyday Casual
316810601_2539237972891075_784023326170587588_n_jpg.rf.xBc50MM0cwT6lKMC84mk.jpg,Wedding Guest Kurta,Formal
324229576_487173273488205_9071150637596393592_n_jpg.rf.x1YRPewMUB1lcYMpJrtC.jpg,Everyday Casual Frock,Everyday Casual
280686535_1371719923340147_8996308673695120072_n_jpg.rf.wyNGMi2qQrxZKQ0u9aqW.jpg,Wedding Guest Kurta,Formal
370474615_845063683646561_5127616306211189925_n_jpg.rf.xTuYQJp7YvdnS23i5m3A.jpg,Everyday Casual Kurta,Everyday Casual
336829203_1238595330425604_8521367298937414710_n_jpg.rf.wtP8ZpBu7cNivzqg6juR.jpg,Everyday Casual Kurta,Everyday Casual
341811419_762274682081970_938094719479523236_n_jpg.rf.xcUaDGkZdcp8aU1aIe1l.jpg,Other,Other
355139198_645031650990527_7125916423255101165_n_jpg.rf.2ME5wvcjpXvvJ7sGTBp1.jpg,Other,Other
297322705_438022504914446_2372772034597660638_n_webp.rf.xipQK6j3U6ZeYWE4HipH.webp,Other,Other
391619042_18307877926184038_3080896261639402974_n_jpg.rf.2bEqpg7OntvaP7IQNttJ.jpg,Everyday Casual Kurta,Everyday Casual
329949897_1548076029005644_9191815282424040483_n_jpg.rf.xYODIR6kIbhiNXMhQ0qG.jpg,Other,Other
306979708_194338022952660_3761164191183732327_n_jpg.rf.301DgYNjDZ732UiYRgWR.jpg,Everyday Casual Kurta,Everyday Casual
285199588_1014326446140721_468752789883225003_n_jpg.rf.384jL3dqYzGXelVXA0UX.jpg,Other,Other
361807543_789779212851227_2582877561501763686_n_jpg.rf.2l5kzCAnAJEZrZU23HDj.jpg,Other,Other
138437350_730937820884175_1667630017600793922_n_jpg.rf.2sgJdNUKHg35Be9hd6Gn.jpg,Wedding Guest Choli,Formal
363522211_1402167573681373_4879877882269145070_n_jpg.rf.3DKlJC4pgEEmeA6XJ0zR.jpg,Other,Other
330275719_745687207264918_262277996694901938_n_jpg.rf.3HqL1UOy9TA1RBeFFWXz.jpg,Everyday Casual Kurta,Everyday Casual
329881754_555609239965892_7170742527744729822_n_jpg.rf.3fmcFWj2YNWw3hST39l4.jpg,Everyday Casual Kurta,Everyday Casual
387179555_334655082411520_8476339279168232737_n_jpg.rf.3LVwEi9udKtRpT7pU5dR.jpg,Everyday Casual Kurta,Everyday Casual
299895970_813536296340186_776801052995060542_n_webp.rf.3QOor1RLB7soyETcGMNc.webp,Everyday Casual Kurta,Everyday Casual
365468082_299929699217392_7792093405190237554_n_jpg.rf.3jk5NQdbkqdipkv7fDqu.jpg,Other,Other
306431889_625129212335127_1413794343002632350_n_jpg.rf.3lwhgMmmi79F2JD5iA7p.jpg,Other,Other
316528835_1840300842981979_6091415033511586828_n_jpg.rf.4BriHrw8efehxdBaTSPo.jpg,Everyday Casual Kurta,Everyday Casual
337324895_604597891707905_9207557665307758185_n_jpg.rf.3r8jZS5KcN1lJLQsBWXz.jpg,Everyday Casual Kurta,Everyday Casual
318020549_4995303040572321_1408824355205374139_n_jpg.rf.3t4l6AfzXSE6pQaQkyGS.jpg,Everyday Casual Kurta,Everyday Casual
391351540_849219236662373_4152099679353118946_n_jpg.rf.4EOzQIkTc9aAiVcppegO.jpg,Everyday Casual Kurta,Everyday Casual
347389073_1287882838777499_6383698371951054091_n_jpg.rf.3zkhN8THNLZ2dagu2rn5.jpg,Other,Other
337832399_903498317409790_1258856673049230149_n_jpg.rf.4K9kJTztsRbf7fkOPKfM.jpg,Everyday Casual Kurta,Everyday Casual
300514510_369696645197533_3876214260546786758_n_webp.rf.4UjLNenITLVyCtg277qg.webp,Everyday Casual Kurta,Everyday Casual
350099792_1276520892977843_2910125953819699623_n_jpg.rf.4GWvbwGpJqyA0p6xMcP5.jpg,Everyday Casual Kurta,Everyday Casual
366149154_5717340128368659_6450807236360107058_n_jpg.rf.4LLqD1ugC6NMhYNgQlcI.jpg,Other,Other
330979820_433068688982931_4800619696853962736_n_jpg.rf.4j7uZh2g4IkRqBDXD5Cs.jpg,Everyday Casual Kurta,Everyday Casual
387761219_860213652057520_8607626295013907245_n_jpg.rf.4TLPkh6hkdfE6P9iL37r.jpg,Everyday Casual Kurta,Everyday Casual
317638333_520407123306362_2236591873938518305_n_jpg.rf.4XD838CY7ee2AAytMOB2.jpg,Other,Other
328434759_588173226076264_4782253524276549187_n_jpg.rf.4sYNjHjjPaMrKg9TNzgN.jpg,Other,Other
338253905_235803312188262_2302973829395194509_n_jpg.rf.5G8mbxSuFzLQs5Z1VXvp.jpg,Everyday Casual Kurta,Everyday Casual
325863768_1808233569544415_5749984321486716964_n_jpg.rf.50qfQeC2ah8b55lIq69Q.jpg,Semi-Formal Kurta,Semi Formal
310800311_1091298311751544_4065244264376028190_n_jpg.rf.5JVYM2bsZoD4w2aMaKyv.jpg,Other,Other
331091756_147029814879212_788966541027518200_n_jpg.rf.4kMzxR3jzFiQyGR0sRvV.jpg,Everyday Casual Kurta,Everyday Casual
342060015_2161603704028180_1333653012874114179_n_jpg.rf.5BjyPUPWjRN3Ewu07Dfy.jpg,Everyday Casual Kurta,Everyday Casual
382940762_167641463053896_494656079840828477_n_jpg.rf.56CZJwaDj4WzV7u7Q7po.jpg,Everyday Casual Kurta,Everyday Casual
332541518_957504495657591_8767888989826523122_n_jpg.rf.58d1QmRIYHoCTuVmDYQ1.jpg,Everyday Casual Kurta,Everyday Casual
